model_id,estimator,term,coef,std_error,t_stat,p_value,ci_low,ci_high
M2_main_monetary_policy,fixed_effects,deposit_interest_rate_pct,-0.294022774251117,0.22452124438651833,-1.3095543588959904,0.194628600592182,-0.7418162764366372,0.15377072793440322
M2_main_monetary_policy,fixed_effects,inflation_gdp_deflator_pct,0.035681662881541995,0.053788616187373926,0.6633683000366485,0.5092735047348516,-0.07159634943337292,0.14295967519645691
M2_main_monetary_policy,fixed_effects,trade_pct_gdp,-0.038052078167044895,0.023159581191751814,-1.6430382679198439,0.10485985933698228,-0.08424240638895267,0.008138250054862878
M2_main_monetary_policy,fixed_effects,ln_gdppc,-3.509735229505306,5.351236863526205,-0.6558736454795164,0.514055468348048,-14.182440624000012,7.1629701649893995
M2_main_monetary_policy,fixed_effects,xr_dep_pct,0.05081369446996623,0.10325978084094524,0.4920957032461302,0.6241914719143153,-0.15513144459257425,0.2567588335325067
M2_main_monetary_policy,fixed_effects_driscoll_kraay,Intercept,34.166060672907996,30.817986934495188,1.1086402478373836,0.27137995910519797,-27.298476179328738,95.63059752514474
M2_main_monetary_policy,fixed_effects_driscoll_kraay,broad_money_pct_gdp,0.07315701189152647,0.07857878424469744,0.9310020840194301,0.3550523101613041,-0.08356343160395908,0.22987745538701204
M2_main_monetary_policy,fixed_effects_driscoll_kraay,deposit_interest_rate_pct,-0.294022774251117,0.3102019901436653,-0.9478429655301208,0.34647017798441704,-0.9127011355389227,0.32465558703668873
M2_main_monetary_policy,fixed_effects_driscoll_kraay,inflation_gdp_deflator_pct,0.035681662881541995,0.09357740648884863,0.38130638815892043,0.7041308384634521,-0.15095258944311551,0.22231591520619953
M2_main_monetary_policy,fixed_effects_driscoll_kraay,trade_pct_gdp,-0.038052078167044895,0.022429938362458993,-1.696486078211106,0.09423690921080707,-0.08278717965187334,0.006683023317783546
M2_main_monetary_policy,fixed_effects_driscoll_kraay,ln_gdppc,-3.509735229505306,3.868538185195457,-0.9072510238975391,0.3673867464214333,-11.225291354363078,4.205820895352467
